Shift_ID,Org_ID,Employee_ID,Shift_Type,Shift_Start_Date,Shift_End_Date,Shift_Start_Time,Shift_End_Time
15179,7,90,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15180,7,90,Week Off,2026-04-03,2026-04-04,,
15181,7,91,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15182,7,91,Week Off,2026-03-06,2026-03-07,,
15183,7,91,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15184,7,91,Week Off,2026-03-13,2026-03-14,,
15185,7,91,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15186,7,91,Week Off,2026-03-20,2026-03-21,,
15187,7,91,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15188,7,91,Week Off,2026-03-27,2026-03-28,,
15189,7,91,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15190,7,91,Week Off,2026-04-03,2026-04-04,,
15191,7,92,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15192,7,92,Week Off,2026-03-06,2026-03-07,,
15193,7,92,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15194,7,92,Week Off,2026-03-13,2026-03-14,,
15195,7,92,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15196,7,92,Week Off,2026-03-20,2026-03-21,,
15197,7,92,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15198,7,92,Week Off,2026-03-27,2026-03-28,,
15199,7,92,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15200,7,92,Week Off,2026-04-03,2026-04-04,,
15201,7,93,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15202,7,93,Week Off,2026-03-06,2026-03-07,,
15203,7,93,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15204,7,93,Week Off,2026-03-13,2026-03-14,,
15205,7,93,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15206,7,93,Week Off,2026-03-20,2026-03-21,,
15207,7,93,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15208,7,93,Week Off,2026-03-27,2026-03-28,,
15209,7,93,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15210,7,93,Week Off,2026-04-03,2026-04-04,,
15211,7,94,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15212,7,94,Week Off,2026-03-06,2026-03-07,,
15213,7,94,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15214,7,94,Week Off,2026-03-13,2026-03-14,,
15215,7,94,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15216,7,94,Week Off,2026-03-20,2026-03-21,,
15217,7,94,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15218,7,94,Week Off,2026-03-27,2026-03-28,,
15219,7,94,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15220,7,94,Week Off,2026-04-03,2026-04-04,,
15221,7,95,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15222,7,95,Week Off,2026-03-06,2026-03-07,,
15223,7,95,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15224,7,95,Week Off,2026-03-13,2026-03-14,,
15225,7,95,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15226,7,95,Week Off,2026-03-20,2026-03-21,,
15227,7,95,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15228,7,95,Week Off,2026-03-27,2026-03-28,,
15229,7,95,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15230,7,95,Week Off,2026-04-03,2026-04-04,,
15231,7,96,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15232,7,96,Week Off,2026-03-06,2026-03-07,,
15233,7,96,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15234,7,96,Week Off,2026-03-13,2026-03-14,,
15235,7,96,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15236,7,96,Week Off,2026-03-20,2026-03-21,,
15237,7,96,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15238,7,96,Week Off,2026-03-27,2026-03-28,,
15239,7,96,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15240,7,96,Week Off,2026-04-03,2026-04-04,,
15241,7,97,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15242,7,97,Week Off,2026-03-06,2026-03-07,,
15243,7,97,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15244,7,97,Week Off,2026-03-13,2026-03-14,,
15245,7,97,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15246,7,97,Week Off,2026-03-20,2026-03-21,,
15247,7,97,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15248,7,97,Week Off,2026-03-27,2026-03-28,,
15249,7,97,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15250,7,97,Week Off,2026-04-03,2026-04-04,,
15251,7,98,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15252,7,98,Week Off,2026-03-06,2026-03-07,,
15253,7,98,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15254,7,98,Week Off,2026-03-13,2026-03-14,,
15255,7,98,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15256,7,98,Week Off,2026-03-20,2026-03-21,,
15257,7,98,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15258,7,98,Week Off,2026-03-27,2026-03-28,,
15259,7,98,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15260,7,98,Week Off,2026-04-03,2026-04-04,,
15261,7,99,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15262,7,99,Week Off,2026-03-06,2026-03-07,,
15263,7,99,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15264,7,99,Week Off,2026-03-13,2026-03-14,,
15265,7,99,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15266,7,99,Week Off,2026-03-20,2026-03-21,,
15267,7,99,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15268,7,99,Week Off,2026-03-27,2026-03-28,,
15269,7,99,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15270,7,99,Week Off,2026-04-03,2026-04-04,,
15271,7,100,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15272,7,100,Week Off,2026-03-06,2026-03-07,,
15273,7,100,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15274,7,100,Week Off,2026-03-13,2026-03-14,,
15275,7,100,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15276,7,100,Week Off,2026-03-20,2026-03-21,,
15277,7,100,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15278,7,100,Week Off,2026-03-27,2026-03-28,,
15279,7,100,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15280,7,100,Week Off,2026-04-03,2026-04-04,,
15281,7,101,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15282,7,101,Week Off,2026-03-06,2026-03-07,,
15283,7,101,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15284,7,101,Week Off,2026-03-13,2026-03-14,,
15285,7,101,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15286,7,101,Week Off,2026-03-20,2026-03-21,,
15287,7,101,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15288,7,101,Week Off,2026-03-27,2026-03-28,,
15289,7,101,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15290,7,101,Week Off,2026-04-03,2026-04-04,,
15291,7,102,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15292,7,102,Week Off,2026-03-06,2026-03-07,,
15293,7,102,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15294,7,102,Week Off,2026-03-13,2026-03-14,,
15295,7,102,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15296,7,102,Week Off,2026-03-20,2026-03-21,,
15297,7,102,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15298,7,102,Week Off,2026-03-27,2026-03-28,,
15299,7,102,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15300,7,102,Week Off,2026-04-03,2026-04-04,,
15301,7,103,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15302,7,103,Week Off,2026-03-06,2026-03-07,,
15303,7,103,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15304,7,103,Week Off,2026-03-13,2026-03-14,,
15305,7,103,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15306,7,103,Week Off,2026-03-20,2026-03-21,,
15307,7,103,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15308,7,103,Week Off,2026-03-27,2026-03-28,,
15309,7,103,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15310,7,103,Week Off,2026-04-03,2026-04-04,,
15311,7,104,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15312,7,104,Week Off,2026-03-06,2026-03-07,,
15313,7,104,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15314,7,104,Week Off,2026-03-13,2026-03-14,,
15315,7,104,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15316,7,104,Week Off,2026-03-20,2026-03-21,,
15317,7,104,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15318,7,104,Week Off,2026-03-27,2026-03-28,,
15319,7,104,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15320,7,104,Week Off,2026-04-03,2026-04-04,,
15321,7,105,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15322,7,105,Week Off,2026-03-06,2026-03-07,,
15323,7,105,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15324,7,105,Week Off,2026-03-13,2026-03-14,,
15325,7,105,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15326,7,105,Week Off,2026-03-20,2026-03-21,,
15327,7,105,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15328,7,105,Week Off,2026-03-27,2026-03-28,,
15329,7,105,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15330,7,105,Week Off,2026-04-03,2026-04-04,,
15331,7,106,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15332,7,106,Week Off,2026-03-06,2026-03-07,,
15333,7,106,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15334,7,106,Week Off,2026-03-13,2026-03-14,,
15335,7,106,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15336,7,106,Week Off,2026-03-20,2026-03-21,,
15337,7,106,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15338,7,106,Week Off,2026-03-27,2026-03-28,,
15339,7,106,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15340,7,106,Week Off,2026-04-03,2026-04-04,,
15341,7,107,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15342,7,107,Week Off,2026-03-06,2026-03-07,,
15343,7,107,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15344,7,107,Week Off,2026-03-13,2026-03-14,,
15345,7,107,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15346,7,107,Week Off,2026-03-20,2026-03-21,,
15347,7,107,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15348,7,107,Week Off,2026-03-27,2026-03-28,,
15349,7,107,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15350,7,107,Week Off,2026-04-03,2026-04-04,,
15351,7,108,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15352,7,108,Week Off,2026-03-06,2026-03-07,,
15353,7,108,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15354,7,108,Week Off,2026-03-13,2026-03-14,,
15355,7,108,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15356,7,108,Week Off,2026-03-20,2026-03-21,,
15357,7,108,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15358,7,108,Week Off,2026-03-27,2026-03-28,,
15359,7,108,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15360,7,108,Week Off,2026-04-03,2026-04-04,,
15361,7,109,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15362,7,109,Week Off,2026-03-06,2026-03-07,,
15363,7,109,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15364,7,109,Week Off,2026-03-13,2026-03-14,,
15365,7,109,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15366,7,109,Week Off,2026-03-20,2026-03-21,,
15367,7,109,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15368,7,109,Week Off,2026-03-27,2026-03-28,,
15369,7,109,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15370,7,109,Week Off,2026-04-03,2026-04-04,,
15371,7,110,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15372,7,110,Week Off,2026-03-06,2026-03-07,,
15373,7,110,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15374,7,110,Week Off,2026-03-13,2026-03-14,,
15375,7,110,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15376,7,110,Week Off,2026-03-20,2026-03-21,,
15377,7,110,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15378,7,110,Week Off,2026-03-27,2026-03-28,,
15379,7,110,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15380,7,110,Week Off,2026-04-03,2026-04-04,,
15381,7,111,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15382,7,111,Week Off,2026-03-06,2026-03-07,,
15383,7,111,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15384,7,111,Week Off,2026-03-13,2026-03-14,,
15385,7,111,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15386,7,111,Week Off,2026-03-20,2026-03-21,,
15387,7,111,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15388,7,111,Week Off,2026-03-27,2026-03-28,,
15389,7,111,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15390,7,111,Week Off,2026-04-03,2026-04-04,,
15391,7,112,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15392,7,112,Week Off,2026-03-06,2026-03-07,,
15393,7,112,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15394,7,112,Week Off,2026-03-13,2026-03-14,,
15395,7,112,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15396,7,112,Week Off,2026-03-20,2026-03-21,,
15397,7,112,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15398,7,112,Week Off,2026-03-27,2026-03-28,,
15399,7,112,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15400,7,112,Week Off,2026-04-03,2026-04-04,,
15401,7,113,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15402,7,113,Week Off,2026-03-06,2026-03-07,,
15403,7,113,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15404,7,113,Week Off,2026-03-13,2026-03-14,,
15405,7,113,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15406,7,113,Week Off,2026-03-20,2026-03-21,,
15407,7,113,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15408,7,113,Week Off,2026-03-27,2026-03-28,,
15409,7,113,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15410,7,113,Week Off,2026-04-03,2026-04-04,,
15411,7,114,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15412,7,114,Week Off,2026-03-06,2026-03-07,,
15413,7,114,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15414,7,114,Week Off,2026-03-13,2026-03-14,,
15415,7,114,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15416,7,114,Week Off,2026-03-20,2026-03-21,,
15417,7,114,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15418,7,114,Week Off,2026-03-27,2026-03-28,,
15419,7,114,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15420,7,114,Week Off,2026-04-03,2026-04-04,,
15421,7,115,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15422,7,115,Week Off,2026-03-06,2026-03-07,,
15423,7,115,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15424,7,115,Week Off,2026-03-13,2026-03-14,,
15425,7,115,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15426,7,115,Week Off,2026-03-20,2026-03-21,,
15427,7,115,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15428,7,115,Week Off,2026-03-27,2026-03-28,,
15429,7,115,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15430,7,115,Week Off,2026-04-03,2026-04-04,,
15431,7,116,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15432,7,116,Week Off,2026-03-06,2026-03-07,,
15433,7,116,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15434,7,116,Week Off,2026-03-13,2026-03-14,,
15435,7,116,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15436,7,116,Week Off,2026-03-20,2026-03-21,,
15437,7,116,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15438,7,116,Week Off,2026-03-27,2026-03-28,,
15439,7,116,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15440,7,116,Week Off,2026-04-03,2026-04-04,,
15441,7,117,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15442,7,117,Week Off,2026-03-06,2026-03-07,,
15443,7,117,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15444,7,117,Week Off,2026-03-13,2026-03-14,,
15445,7,117,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15446,7,117,Week Off,2026-03-20,2026-03-21,,
15447,7,117,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15448,7,117,Week Off,2026-03-27,2026-03-28,,
15449,7,117,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15450,7,117,Week Off,2026-04-03,2026-04-04,,
15451,7,118,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15452,7,118,Week Off,2026-03-06,2026-03-07,,
15453,7,118,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15454,7,118,Week Off,2026-03-13,2026-03-14,,
15455,7,118,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15456,7,118,Week Off,2026-03-20,2026-03-21,,
15457,7,118,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15458,7,118,Week Off,2026-03-27,2026-03-28,,
15459,7,118,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15460,7,118,Week Off,2026-04-03,2026-04-04,,
15461,7,119,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15462,7,119,Week Off,2026-03-06,2026-03-07,,
15463,7,119,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15464,7,119,Week Off,2026-03-13,2026-03-14,,
15465,7,119,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15466,7,119,Week Off,2026-03-20,2026-03-21,,
15467,7,119,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15468,7,119,Week Off,2026-03-27,2026-03-28,,
15469,7,119,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15470,7,119,Week Off,2026-04-03,2026-04-04,,
15471,7,120,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15472,7,120,Week Off,2026-03-06,2026-03-07,,
15473,7,120,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15474,7,120,Week Off,2026-03-13,2026-03-14,,
15475,7,120,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15476,7,120,Week Off,2026-03-20,2026-03-21,,
15477,7,120,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15478,7,120,Week Off,2026-03-27,2026-03-28,,
15479,7,120,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15480,7,120,Week Off,2026-04-03,2026-04-04,,
15481,7,121,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15482,7,121,Week Off,2026-03-06,2026-03-07,,
15483,7,121,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15484,7,121,Week Off,2026-03-13,2026-03-14,,
15485,7,121,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15486,7,121,Week Off,2026-03-20,2026-03-21,,
15487,7,121,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15488,7,121,Week Off,2026-03-27,2026-03-28,,
15489,7,121,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15490,7,121,Week Off,2026-04-03,2026-04-04,,
15491,7,122,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15492,7,122,Week Off,2026-03-06,2026-03-07,,
15493,7,122,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15494,7,122,Week Off,2026-03-13,2026-03-14,,
15495,7,122,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15496,7,122,Week Off,2026-03-20,2026-03-21,,
15497,7,122,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15498,7,122,Week Off,2026-03-27,2026-03-28,,
15499,7,122,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15500,7,122,Week Off,2026-04-03,2026-04-04,,
15501,7,123,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15502,7,123,Week Off,2026-03-06,2026-03-07,,
15503,7,123,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15504,7,123,Week Off,2026-03-13,2026-03-14,,
15505,7,123,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15506,7,123,Week Off,2026-03-20,2026-03-21,,
15507,7,123,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15508,7,123,Week Off,2026-03-27,2026-03-28,,
15509,7,123,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15510,7,123,Week Off,2026-04-03,2026-04-04,,
15511,7,124,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15512,7,124,Week Off,2026-03-06,2026-03-07,,
15513,7,124,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15514,7,124,Week Off,2026-03-13,2026-03-14,,
15515,7,124,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15516,7,124,Week Off,2026-03-20,2026-03-21,,
15517,7,124,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15518,7,124,Week Off,2026-03-27,2026-03-28,,
15519,7,124,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15520,7,124,Week Off,2026-04-03,2026-04-04,,
15521,7,125,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
15522,7,125,Week Off,2026-03-06,2026-03-07,,
15523,7,125,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15524,7,125,Week Off,2026-03-13,2026-03-14,,
15525,7,125,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15526,7,125,Week Off,2026-03-20,2026-03-21,,
15527,7,125,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15528,7,125,Week Off,2026-03-27,2026-03-28,,
15529,7,125,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15530,7,125,Week Off,2026-04-03,2026-04-04,,
15531,7,126,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15532,7,126,Week Off,2026-03-06,2026-03-07,,
15533,7,126,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15534,7,126,Week Off,2026-03-13,2026-03-14,,
15535,7,126,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15536,7,126,Week Off,2026-03-20,2026-03-21,,
15537,7,126,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15538,7,126,Week Off,2026-03-27,2026-03-28,,
15539,7,126,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15540,7,126,Week Off,2026-04-03,2026-04-04,,
15541,7,127,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15542,7,127,Week Off,2026-03-06,2026-03-07,,
15543,7,127,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15544,7,127,Week Off,2026-03-13,2026-03-14,,
15545,7,127,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15546,7,127,Week Off,2026-03-20,2026-03-21,,
15547,7,127,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15548,7,127,Week Off,2026-03-27,2026-03-28,,
15549,7,127,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15550,7,127,Week Off,2026-04-03,2026-04-04,,
15551,7,128,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15552,7,128,Week Off,2026-03-06,2026-03-07,,
15553,7,128,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15554,7,128,Week Off,2026-03-13,2026-03-14,,
15555,7,128,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15556,7,128,Week Off,2026-03-20,2026-03-21,,
15557,7,128,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15558,7,128,Week Off,2026-03-27,2026-03-28,,
15559,7,128,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15560,7,128,Week Off,2026-04-03,2026-04-04,,
15561,7,129,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15562,7,129,Week Off,2026-03-06,2026-03-07,,
15563,7,129,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15564,7,129,Week Off,2026-03-13,2026-03-14,,
15565,7,129,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15566,7,129,Week Off,2026-03-20,2026-03-21,,
15567,7,129,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15568,7,129,Week Off,2026-03-27,2026-03-28,,
15569,7,129,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15570,7,129,Week Off,2026-04-03,2026-04-04,,
15571,7,130,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15572,7,130,Week Off,2026-03-06,2026-03-07,,
15573,7,130,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15574,7,130,Week Off,2026-03-13,2026-03-14,,
15575,7,130,Night Shift,2026-03-15,2026-03-19,22:30,07:30
15576,7,130,Week Off,2026-03-20,2026-03-21,,
15577,7,130,Afternoon Shift,2026-03-22,2026-03-26,14:30,23:30
15578,7,130,Week Off,2026-03-27,2026-03-28,,
15579,7,130,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15580,7,130,Week Off,2026-04-03,2026-04-04,,
15581,7,131,Night Shift,2026-03-01,2026-03-05,22:30,07:30
15582,7,131,Week Off,2026-03-06,2026-03-07,,
15583,7,131,Afternoon Shift,2026-03-08,2026-03-12,14:30,23:30
15584,7,131,Week Off,2026-03-13,2026-03-14,,
15585,7,131,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15586,7,131,Week Off,2026-03-20,2026-03-21,,
15587,7,131,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15588,7,131,Week Off,2026-03-27,2026-03-28,,
15589,7,131,Night Shift,2026-03-29,2026-04-02,22:30,07:30
15590,7,131,Week Off,2026-04-03,2026-04-04,,
15591,7,132,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15592,7,132,Week Off,2026-03-06,2026-03-07,,
15593,7,132,Night Shift,2026-03-08,2026-03-12,22:30,07:30
15594,7,132,Week Off,2026-03-13,2026-03-14,,
15595,7,132,Afternoon Shift,2026-03-15,2026-03-19,14:30,23:30
15596,7,132,Week Off,2026-03-20,2026-03-21,,
15597,7,132,Morning Shift,2026-03-22,2026-03-26,06:30,15:30
15598,7,132,Week Off,2026-03-27,2026-03-28,,
15599,7,132,Morning Shift,2026-03-29,2026-04-02,06:30,15:30
15600,7,132,Week Off,2026-04-03,2026-04-04,,
15601,7,133,Morning Shift,2026-03-01,2026-03-05,06:30,15:30
15602,7,133,Week Off,2026-03-06,2026-03-07,,
15603,7,133,Morning Shift,2026-03-08,2026-03-12,06:30,15:30
15604,7,133,Week Off,2026-03-13,2026-03-14,,
15605,7,133,Morning Shift,2026-03-15,2026-03-19,06:30,15:30
15606,7,133,Week Off,2026-03-20,2026-03-21,,
15607,7,133,Night Shift,2026-03-22,2026-03-26,22:30,07:30
15608,7,133,Week Off,2026-03-27,2026-03-28,,
15609,7,133,Afternoon Shift,2026-03-29,2026-04-02,14:30,23:30
15610,7,133,Week Off,2026-04-03,2026-04-04,,
15611,7,134,Afternoon Shift,2026-03-01,2026-03-05,14:30,23:30
